Sort,YEAR,PROJECT_CODE,SURVEY_AREA,BED,STATION_ID,STATION_TYPE,DATE_SET,VESSEL_NAME,SPECIES_CODE,SEX_CODE,CONDITION_CODE,SCAL_SIZE_CLASS,SHELL_HEIGHT_MM,SCALLOP_MATURITY_CODE,SCAL_GONAD_COND,AGE_STRUCTURE_COLLECTED,AGE_STRUCTURE_TYPE_CODE,WEIGHT_KG,MEAT_WEIGHT_GRAMS,EPIBIONT_WEIGHT_GRAMS,MUD_BLISTER_CODE,OTHER_WORM_CODE,MEAT_CONDITION,D1,D2,D3,SAMPLER,FIRST_ANNULUS_FIELD,FIELD_AGE,FIELD_AGER,AGE_ESTIMATED,Event_ID,Scallop_Number,Age 1,Age 1 First Ann,Age 1 Readability,Age 1 Cmts,Ager 1,Age 1 Date,Age 2,Age 2 First Ann,Age 2 Readability,Age 2 Cmts,Ager 2,Age 2 Date,QC_Comments,Need_Resolving,Resolved_Age,Resolved_Age_QC,Date_Resolved,Released_Age
4118,2017,D08,Yakutat Scallop Dredge,YAK4,FJ 595,Standard,5/14/2017 0:00,Provider,850,9,1,2,32,,0,1,TopShell,0,,,0,0,G,A,,,JMB,,,,,2017D08086,15,1,22,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,1
4119,2017,D08,Yakutat Scallop Dredge,YAK4,FJ 595,Standard,5/14/2017 0:00,Provider,850,9,1,2,33,,0,1,TopShell,0,,,0,0,G,A,,,JMB,,,,,2017D08086,16,1,23,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,1
4120,2017,D08,Yakutat Scallop Dredge,YAK4,FJ 595,Standard,5/14/2017 0:00,Provider,850,9,1,2,33,,0,1,TopShell,0,,,0,0,G,A,,,JMB,,,,,2017D08086,17,1,24,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,1
4121,2017,D08,Yakutat Scallop Dredge,YAK4,FJ 595,Standard,5/14/2017 0:00,Provider,850,9,1,2,38,,0,1,TopShell,0,,,0,0,G,A,,,JMB,,,,,2017D08086,18,1,25,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,1
4122,2017,D08,Yakutat Scallop Dredge,YAK4,FJ 595,Standard,5/14/2017 0:00,Provider,850,9,1,2,36,,0,1,TopShell,0,,,0,0,G,A,,,JMB,,,,,2017D08086,19,1,24,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,1
4123,2017,D08,Yakutat Scallop Dredge,YAK4,FJ 595,Standard,5/14/2017 0:00,Provider,850,9,1,2,35,,0,1,TopShell,0,,,0,0,G,A,,,JMB,,,,,2017D08086,20,1,21,9,,Carla Milburn,3/29/2018 0:00,1,23,9,,Carla Milburn,,,,,,,1
4124,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,1,1,1,110,,3,1,TopShell,0.13,17.27,,0,0,G,A,,,RMB,,,,,2017D08087,1,7,33,9,used back lighting ,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,7
4125,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,1,1,1,107,,4,1,TopShell,0.11,14.07,,0,0,G,A,,,RMB,,,,,2017D08087,2,7,32,9,used back lighting ,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,7
4126,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,1,1,1,120,,4,1,TopShell,0.15,16.37,,0,0,G,A,,,RMB,,,,,2017D08087,3,8,31,9,used back lighting ,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4127,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,2,1,1,137,,3,1,TopShell,0.2,23.47,,0,0,G,A,,,RMB,,,,,2017D08087,4,17,30,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,17
4128,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,1,1,1,104,,4,1,TopShell,0.1,10.77,,0,0,G,A,,,RMB,,,,,2017D08087,5,8,15,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4129,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,2,1,1,116,,4,1,TopShell,0.14,12.77,,0,0,G,A,,,RMB,,,,,2017D08087,6,7,35,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,7
4130,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,2,1,1,121,,4,1,TopShell,0.17,18.37,,0,0,G,A,,,RMB,,,,,2017D08087,7,13,16,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,13
4131,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,2,1,1,116,,4,1,TopShell,0.15,14.37,,0,0,G,A,,,RMB,,,,,2017D08087,8,8,23,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4132,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,2,1,1,114,,4,1,TopShell,0.13,12.57,,0,0,G,A,,,RMB,,,,,2017D08087,9,8,34,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4133,2017,D08,Yakutat Scallop Dredge,YAK4,FK 595,Standard,5/14/2017 0:00,Provider,850,2,1,1,114,,3,1,TopShell,0.15,17.17,,0,0,G,A,,,RMB,,,,,2017D08087,10,9,16,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,9
4134,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,100,,3,1,TopShell,0.08,9.57,,0,0,G,A,,,RMB,,,,,2017D08088,1,6,16,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,6
4135,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,118,,3,1,TopShell,0.13,12.87,,0,0,G,A,,,RMB,,,,,2017D08088,2,8,34,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4136,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,121,,3,1,TopShell,0.16,16.67,,0,0,G,A,,,RMB,,,,,2017D08088,3,8,33,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4137,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,121,,3,1,TopShell,0.13,15.77,,0,0,G,B,,,RMB,,,,,2017D08088,4,11,17,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,11
4138,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,139,,4,1,TopShell,0.23,20.17,,0,0,G,A,,,RMB,,,,,2017D08088,5,13,20,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,13
4139,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,109,,4,1,TopShell,0.12,12.37,,0,0,G,A,,,RMB,,,,,2017D08088,6,7,33,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,7
4140,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,139,,4,1,TopShell,0.23,18.37,,Q,0,G,A,,,RMB,,,,,2017D08088,7,18,24,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,18
4141,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,106,,4,1,TopShell,0.11,9.77,,0,0,G,A,,,RMB,,,,,2017D08088,8,8,34,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4142,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,120,,4,1,TopShell,0.19,16.67,,0,0,G,A,,,RMB,,,,,2017D08088,9,9,25,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,9
4143,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,108,,3,1,TopShell,0.1,11.57,,0,0,G,A,,,RMB,,,,,2017D08088,10,6,18,9,,Carla Milburn,3/29/2018 0:00,6,17,9,,Carla Milburn,,,,,,,6
4144,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,2,1,2,74,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08088,11,3,31,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,3
4145,2017,D08,Yakutat Scallop Dredge,YAK4,FL 596,Standard,5/14/2017 0:00,Provider,850,1,1,2,92,,4,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08088,12,3,34,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,3
4146,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,102,,3,1,TopShell,0.08,10.17,,0,0,G,A,,,RMB,,,,,2017D08089,1,8,27,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4147,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,102,,3,1,TopShell,0.09,10.07,,0,0,G,A,,,RMB,,,,,2017D08089,2,7,30,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,7
4148,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,102,,3,1,TopShell,0.09,10.47,,0,0,G,A,,,RMB,,,,,2017D08089,3,9,39,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,9
4149,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,102,,3,1,TopShell,0.08,10.27,,0,0,G,D,,,RMB,,,,,2017D08089,4,8,30,9,9' if smaller 1st ann,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4150,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,105,,3,1,TopShell,0.09,10.97,,0,0,G,A,,,RMB,,,,,2017D08089,5,9,19,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,9
4151,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,102,,3,1,TopShell,0.09,13.17,,0,0,G,A,,,RMB,,,,,2017D08089,6,8,28,9,9' if smaller 1st ann,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4152,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,123,,4,1,TopShell,0.15,16.57,,0,0,G,B,,,RMB,,,,,2017D08089,7,12,30,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,12
4153,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,1,101,,3,1,TopShell,0.08,12.57,,0,0,G,A,,,RMB,,,,,2017D08089,8,9,18,9,age found at left ventral,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,9
4154,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,110,,3,1,TopShell,0.11,12.77,,0,0,G,A,,,RMB,,,,,2017D08089,9,11,21,9,age found at left ventral,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,11
4155,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,1,106,,3,1,TopShell,0.09,10.37,,0,0,G,A,,,RMB,,,,,2017D08089,10,9,19,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,9
4156,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,2,93,,3,1,TopShell,0,,,0,0,G,B,,,RMB,,,,,2017D08089,11,9,19,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,9
4157,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,2,98,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,12,9,19,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,9
4158,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,2,98,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,13,8,29,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4159,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,2,88,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,14,7,27,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,7
4160,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,2,94,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,15,8,32,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4161,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,2,86,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,16,6,17,9,1st more visible with back lighting,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,6
4162,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,2,100,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,17,8,31,9,9' if smaller 1st,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4163,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,2,97,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,18,8,32,9,9' if smaller 1st,Carla Milburn,3/29/2018 0:00,9,16,9,or larger 1st?,Carla Milburn,,,,,,,8
4164,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,2,1,2,98,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,19,8,27,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4165,2017,D08,Yakutat Scallop Dredge,YAK4,FN 596,Standard,5/14/2017 0:00,Provider,850,1,1,2,86,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08089,20,7,18,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,7
4166,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,2,1,1,131,,4,1,TopShell,0.19,19.67,,0,0,G,A,,,RMB,,,,,2017D08090,1,8,34,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4167,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,1,1,1,133,,4,1,TopShell,0.19,17.37,,0,0,G,A,,,RMB,,,,,2017D08090,2,8,20,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4168,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,2,1,1,140,,3,1,TopShell,0.22,20.67,,0,0,G,A,,,RMB,,,,,2017D08090,3,14,29,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,14
4169,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,1,1,1,125,,4,1,TopShell,0.16,16.77,,0,0,G,A,,,RMB,,,,,2017D08090,4,8,34,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4170,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,1,1,1,122,,4,1,TopShell,0.13,15.07,,0,0,G,A,,,RMB,,,,,2017D08090,5,10,21,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,10
4171,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,2,1,1,136,,4,1,TopShell,0.25,22.07,,0,0,G,A,,,RMB,,,,,2017D08090,6,14,30,9,or smaller 1st?,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,14
4172,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,1,1,1,119,,4,1,TopShell,0.15,15.17,,0,0,G,A,,,RMB,,,,,2017D08090,7,8,21,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4173,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,1,1,1,146,,4,1,TopShell,0.28,23.57,,Q,0,W,A,,,RMB,,,,,2017D08090,8,23,27,9,difficult to get the same age twice,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,23
4174,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,2,1,1,118,,4,1,TopShell,0.16,14.07,,0,0,G,A,,,RMB,,,,,2017D08090,9,8,33,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,8
4175,2017,D08,Yakutat Scallop Dredge,YAK4,FM 598,Standard,5/14/2017 0:00,Provider,850,1,1,1,130,,4,1,TopShell,0.18,17.77,,0,0,W,B,,,RMB,,,,,2017D08090,10,16,32,9,,Carla Milburn,3/29/2018 0:00,,,9,,,,,,,,,16
4176,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,2,1,1,148,,4,1,TopShell,0.26,20.37,,Q,0,W,B,,,RMB,,,,,2017D08091,1,17,19,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,17
4177,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,1,1,1,112,,4,1,TopShell,0.11,11.87,,0,0,G,A,,,RMB,,,,,2017D08091,2,8,32,9,4-5 = dark annulus I didn't count,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
4178,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,2,1,1,111,,3,1,TopShell,0.13,13.77,,0,0,G,B,,,RMB,,,,,2017D08091,3,8,25,9,4-5 = dark annulus I didn't count,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
4179,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,1,1,1,108,,3,1,TopShell,0.1,13.77,,0,0,G,C,,,RMB,,,,,2017D08091,4,7,19,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,7
4180,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,2,1,1,112,,3,1,TopShell,0.12,15.17,,0,0,G,A,,,RMB,,,,,2017D08091,5,8,33,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
4181,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,2,1,1,131,,3,1,TopShell,0.18,19.77,,0,0,G,A,,,RMB,,,,,2017D08091,6,13,27,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,13
4182,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,1,1,1,105,,3,1,TopShell,0.1,11.27,,0,0,G,A,,,RMB,,,,,2017D08091,7,8,28,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
4183,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,1,1,1,100,,4,1,TopShell,0.08,9.97,,0,0,G,A,,,RMB,,,,,2017D08091,8,8,27,9,,Carla Milburn,3/30/2018 0:00,8,26,9,,Carla Milburn,,,,,,,8
4184,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,2,1,1,110,,3,1,TopShell,0.11,13.27,,0,0,G,A,,,RMB,,,,,2017D08091,9,6,34,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,6
4185,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,1,1,1,105,,3,1,TopShell,0.11,11.87,,Q,0,G,A,,,RMB,,,,,2017D08091,10,8,28,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
4186,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,9,1,2,32,,0,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08091,11,1,19,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,1
4187,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,9,1,2,57,,0,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08091,12,3,20,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,3
4188,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,1,1,2,69,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08091,13,2,22,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,2
4189,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,2,1,2,81,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08091,14,2,34,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,2
4190,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,2,1,2,84,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08091,15,2,37,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,2
4191,2017,D08,Yakutat Scallop Dredge,YAK4,FO 599,Standard,5/14/2017 0:00,Provider,850,2,1,2,92,,4,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08091,16,4,35,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,4
4192,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,1,1,1,118,,3,1,TopShell,0.13,10.87,,0,0,W,B,,,RMB,,,,,2017D08092,1,14,20,9,difficult,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,14
4193,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,3,1,1,133,,4,1,TopShell,0.16,12.07,,Q,0,G,B,G,,RMB,,,,,2017D08092,2,14,25,9,difficult,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,14
4194,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,1,1,1,142,,4,1,TopShell,0.24,18.87,,0,0,G,B,,,RMB,,,,,2017D08092,3,23,24,9,difficult,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,23
4195,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,2,1,1,116,,4,1,TopShell,0.12,11.87,,0,0,G,A,,,RMB,,,,,2017D08092,4,8,25,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
4196,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,2,1,1,108,,3,1,TopShell,0.1,10.97,,0,0,G,A,,,RMB,,,,,2017D08092,5,8,22,9,tiny indication of 8 @ center ventral,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
4197,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,1,1,1,103,,4,1,TopShell,0.09,10.67,,0,0,G,D,,,RMB,,,,,2017D08092,6,6,35,9,or 7 if smaller 1st ann,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,6
4198,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,9,1,2,22,,0,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08092,11,0,,9,shell height only,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,0
4199,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,9,1,2,23,,0,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08092,12,0,,9,shell height only,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,0
4200,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,9,1,2,30,,0,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08092,13,1,21,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,1
4201,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,9,1,2,60,,0,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08092,14,2,33,9,or smaller 1st?,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,2
4202,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,1,1,2,60,,0,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08092,15,3,17,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,3
4203,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,1,1,2,74,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08092,16,3,26,9,,Carla Milburn,3/30/2018 0:00,3,27,9,,Carla Milburn,,,,,,,3
4204,2017,D08,Yakutat Scallop Dredge,YAK4,FP 601,Standard,5/14/2017 0:00,Provider,850,1,1,2,95,,3,1,TopShell,0,,,0,0,G,A,,,RMB,,,,,2017D08092,17,5,29,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,5
4205,2017,D08,Yakutat Scallop Dredge,YAK4,FL 599,Ancillary ,5/15/2017 0:00,Provider,850,1,1,2,72,,3,1,TopShell,0,,,0,0,G,A,,,JMB,,,,,2017D08095,11,3,23,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,3
4206,2017,D08,Yakutat Scallop Dredge,YAK4,FM 601,Standard,5/15/2017 0:00,Provider,850,2,1,2,75,,3,1,TopShell,0,,,0,0,G,A,,,JMB,,,,,2017D08096,11,3,28,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,3
4207,2017,D08,Yakutat Scallop Dredge,YAK4,FN 600,Standard,5/15/2017 0:00,Provider,850,1,1,1,124,,4,1,TopShell,0.17,22.87,,0,0,G,A,,,JMB,,,,,2017D08097,1,8,37,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
4208,2017,D08,Yakutat Scallop Dredge,YAK4,FN 600,Standard,5/15/2017 0:00,Provider,850,1,1,1,121,,4,1,TopShell,0.17,15.37,,0,0,G,A,,,JMB,,,,,2017D08097,2,8,34,9,,Carla Milburn,3/30/2018 0:00,,,9,,,,,,,,,8
